Run,SRA,Model,Assay,LibrarySelection,Class,Part of microRNAOme 1,CellType,batch used in the normalization approaches,group used in the normalization approaches,Total_reads,Total Filtered reads,Trimmed Reads (unique),All_miRNA_Reads,Filtered_miRNA_Reads,Unique_miRNAs,Hairpin miRNAs Reads,mature tRNA Reads,primary tRNA Reads,snoRNA Reads,rRNA Reads,Other ncRNA reads,mRNA Reads,Remaining Reads,Experiment,BioProject,Sample,BioSample,CenterName,DOI,PMID
SRR1708921,SRP051119,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,SRR1708921,Dendritic_cell,148,11,11857869,11372197,374264,8536147,8508372,797,8042,284895,14060,332832,480055,1145528,105446,465192,SRX808017,PRJNA270244,SRS789442,SAMN03264508,GEO,DOI: 10.1371/journal.pgen.1005064,25793259
SRR1708922,SRP051119,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,SRR1708922,Dendritic_cell,148,11,13075666,12328107,311927,9810757,9774840,791,9960,306289,18166,357845,446713,877619,91402,409356,SRX808018,PRJNA270244,SRS789443,SAMN03264472,GEO,DOI: 10.1371/journal.pgen.1005064,25793259
SRR1708923,SRP051119,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,SRR1708923,Dendritic_cell,148,11,8369421,7980673,277863,6026466,6004263,715,5602,203278,13883,231407,309730,633237,73733,483337,SRX808019,PRJNA270244,SRS789444,SAMN03264556,GEO,DOI: 10.1371/journal.pgen.1005064,25793259
SRR1853806,SRP055936,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,SRR1853806,CD8_lymphocyte,72,4,5054443,4327976,156830,1469093,1462530,416,3029,178200,1705,1251716,368984,431092,61100,563057,SRX907402,PRJNA277543,SRS866948,SAMN03393416,GEO,DOI: 10.1534/genetics.115.179176,26416483
SRR1853807,SRP055936,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,SRR1853807,CD8_lymphocyte,72,4,4071904,3751298,119464,1983987,1978295,364,2273,62888,363,787625,259460,215357,34858,404487,SRX907403,PRJNA277543,SRS866947,SAMN03393419,GEO,DOI: 10.1534/genetics.115.179176,26416483
SRR1853808,SRP055936,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,SRR1853808,CD8_lymphocyte,72,4,2306627,2102871,98019,985261,982977,316,1567,29688,291,501582,229359,136832,22398,195893,SRX907404,PRJNA277543,SRS866945,SAMN03393417,GEO,DOI: 10.1534/genetics.115.179176,26416483
SRR1853809,SRP055936,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,SRR1853809,CD8_lymphocyte,72,4,2444673,2277846,136581,1028904,1026285,326,1669,48778,385,425641,340964,194738,37809,198958,SRX907405,PRJNA277543,SRS866946,SAMN03393418,GEO,DOI: 10.1534/genetics.115.179176,26416483
SRR4011142,SRP081077,Illumina MiSeq,miRNA-Seq,size fractionation,Immune,No,Hematopoietic_stem_cell,75,7,1009900,725236,23890,426366,417403,141,370,1240,97,8532,12065,12134,20316,244116,SRX2007398,PRJNA338121,SRS1606177,SAMN05521469,GEO,DOI: 10.1212/WNL.0000000000004801,29237797
SRR4011143,SRP081077,Illumina MiSeq,miRNA-Seq,size fractionation,Immune,No,Hematopoietic_stem_cell,75,7,2121194,1944829,59903,1373024,1359501,236,1144,4359,132,42090,31963,97865,11946,382306,SRX2007399,PRJNA338121,SRS1606178,SAMN05521468,GEO,DOI: 10.1212/WNL.0000000000004801,29237797
SRR4011144,SRP081077,Illumina MiSeq,miRNA-Seq,size fractionation,Immune,No,Hematopoietic_stem_cell,75,7,3998656,3832775,99623,2327229,2312298,254,1155,8692,112,28025,34813,286905,112267,1033577,SRX2007400,PRJNA338121,SRS1606179,SAMN05521467,GEO,DOI: 10.1212/WNL.0000000000004801,29237797
SRR4011145,SRP081077,Illumina MiSeq,miRNA-Seq,size fractionation,Immune,No,Hematopoietic_stem_cell,75,7,1576329,1386397,49587,896864,887486,247,901,4788,66,24196,30800,72536,13347,342899,SRX2007401,PRJNA338121,SRS1606181,SAMN05521466,GEO,DOI: 10.1212/WNL.0000000000004801,29237797
SRR4011146,SRP081077,Illumina MiSeq,miRNA-Seq,size fractionation,Immune,No,Hematopoietic_stem_cell,75,7,2392429,2109430,44870,1782505,1778382,365,1454,7407,78,18807,13821,106865,10468,168025,SRX2007402,PRJNA338121,SRS1606180,SAMN05521465,GEO,DOI: 10.1212/WNL.0000000000004801,29237797
SRR4011147,SRP081077,Illumina MiSeq,miRNA-Seq,size fractionation,Immune,No,Hematopoietic_stem_cell,75,7,4197016,3977628,53801,3157263,3143473,290,3253,17683,57,36507,56762,321948,21144,363011,SRX2007403,PRJNA338121,SRS1606182,SAMN05521464,GEO,DOI: 10.1212/WNL.0000000000004801,29237797
DRR041504,DRP001151,Illumina HiSeq 2000,miRNA-Seq,unspecified,Fat,No,Lipocyte,159,66,2314993,2048529,109108,572588,570579,497,1091,69674,3792,77985,1085273,65077,14258,158791,DRX037138,PRJDB2675,DRS008197,SAMD00004864,RIKEN_OSC,DOI: 10.1038/nbt.3947,28829439
DRR041616,DRP001151,Illumina HiSeq 2000,miRNA-Seq,unspecified,Fat,No,Lipocyte,159,66,2910584,2762162,124203,735695,732831,530,1649,404803,8425,51709,1290128,50939,13774,205040,DRX037250,PRJDB2675,DRS008196,SAMD00004821,RIKEN_OSC,DOI: 10.1038/nbt.3947,28829439
DRR063230,DRP003770,Illumina MiSeq,miRNA-Seq,size fractionation,Immune,No,Lymphocyte,1,4,1757543,1435504,180538,696513,688958,428,1502,229030,1358,71926,71687,143907,58703,160878,DRX057471,PRJDB4936,DRS049212,SAMD00053892,NIID,DOI: 10.1038/s41598-017-10684-5,28860565
DRR041439,DRP001151,Illumina HiSeq 2000,miRNA-Seq,unspecified,Immune,No,Macrophage,159,11,1705523,1500754,106940,539505,537444,384,781,41859,852,49508,710865,39080,16668,101636,DRX037073,PRJDB2675,DRS008214,SAMD00005865,RIKEN_OSC,DOI: 10.1038/nbt.3947,28829439
DRR041452,DRP001151,Illumina HiSeq 2000,miRNA-Seq,unspecified,Immune,No,Macrophage,159,11,1515454,1310472,88979,545333,542523,403,876,42541,1591,38176,535263,32354,11315,103023,DRX037086,PRJDB2675,DRS008216,SAMD00005152,RIKEN_OSC,DOI: 10.1038/nbt.3947,28829439
DRR041559,DRP001151,Illumina HiSeq 2000,miRNA-Seq,unspecified,Immune,No,Macrophage,159,11,1631321,1489554,83825,413218,411475,367,1287,323984,1705,20256,585024,25253,8262,110565,DRX037193,PRJDB2675,DRS008215,SAMD00005017,RIKEN_OSC,DOI: 10.1038/nbt.3947,28829439
ERR2631335,ERP109322,NextSeq 500,miRNA-Seq,size fractionation,Immune,No,Macrophage,126,11,4057194,3044211,286189,1336794,1327605,482,2762,139671,2811,139047,872278,98644,43422,408782,ERX2647864,PRJEB27261,ERS2544601,SAMEA4724463,Shahzad N Syed,DOI: 10.1038/s41467-019-08989-2,30850595
ERR2631336,ERP109322,NextSeq 500,miRNA-Seq,size fractionation,Immune,No,Macrophage,126,11,4035344,3029089,278752,1332063,1322909,505,2762,139632,2759,138635,875398,97943,43694,396203,ERX2647864,PRJEB27261,ERS2544601,SAMEA4724463,Shahzad N Syed,DOI: 10.1038/s41467-019-08989-2,30850595
ERR2631337,ERP109322,NextSeq 500,miRNA-Seq,size fractionation,Immune,No,Macrophage,126,11,4117858,3091076,292253,1353658,1343686,493,2744,140548,2890,139933,886109,100990,43852,420352,ERX2647864,PRJEB27261,ERS2544601,SAMEA4724463,Shahzad N Syed,DOI: 10.1038/s41467-019-08989-2,30850595
ERR2631338,ERP109322,NextSeq 500,miRNA-Seq,size fractionation,Immune,No,Macrophage,126,11,4100945,3080957,286315,1349793,1339866,502,2827,140210,2786,140298,887416,99506,44259,413862,ERX2647864,PRJEB27261,ERS2544601,SAMEA4724463,Shahzad N Syed,DOI: 10.1038/s41467-019-08989-2,30850595
ERR2631347,ERP109322,NextSeq 500,miRNA-Seq,size fractionation,Immune,No,Macrophage,126,11,5031659,3293684,326497,585885,577801,384,2391,248346,712,141907,1336273,197225,38522,742423,ERX2647867,PRJEB27261,ERS2544604,SAMEA4724466,Shahzad N Syed,DOI: 10.1038/s41467-019-08989-2,30850595
ERR2631348,ERP109322,NextSeq 500,miRNA-Seq,size fractionation,Immune,No,Macrophage,126,11,4990465,3259485,319467,581485,573410,382,2297,244936,722,139226,1330584,195907,38370,725958,ERX2647867,PRJEB27261,ERS2544604,SAMEA4724466,Shahzad N Syed,DOI: 10.1038/s41467-019-08989-2,30850595
ERR2631349,ERP109322,NextSeq 500,miRNA-Seq,size fractionation,Immune,No,Macrophage,126,11,5099893,3343534,335484,594278,585962,390,2413,250877,706,142948,1352896,198955,38845,761616,ERX2647867,PRJEB27261,ERS2544604,SAMEA4724466,Shahzad N Syed,DOI: 10.1038/s41467-019-08989-2,30850595
ERR2631350,ERP109322,NextSeq 500,miRNA-Seq,size fractionation,Immune,No,Macrophage,126,11,5062464,3315453,325814,590396,581977,381,2351,246950,667,140557,1350885,197791,39045,746811,ERX2647867,PRJEB27261,ERS2544604,SAMEA4724466,Shahzad N Syed,DOI: 10.1038/s41467-019-08989-2,30850595
ERR2631359,ERP109322,NextSeq 500,miRNA-Seq,size fractionation,Immune,No,Macrophage,126,11,6467347,4787733,479354,2247709,2230838,612,4977,273990,5491,107996,1258984,112602,99743,676241,ERX2647870,PRJEB27261,ERS2544607,SAMEA4724469,Shahzad N Syed,DOI: 10.1038/s41467-019-08989-2,30850595
ERR2631360,ERP109322,NextSeq 500,miRNA-Seq,size fractionation,Immune,No,Macrophage,126,11,6437038,4763837,468263,2242613,2225526,598,4932,271789,5556,107773,1259479,112517,99176,660002,ERX2647870,PRJEB27261,ERS2544607,SAMEA4724469,Shahzad N Syed,DOI: 10.1038/s41467-019-08989-2,30850595
ERR2631361,ERP109322,NextSeq 500,miRNA-Seq,size fractionation,Immune,No,Macrophage,126,11,6554274,4860139,493791,2275490,2257765,610,5134,276046,5546,109483,1272445,112803,100533,702659,ERX2647870,PRJEB27261,ERS2544607,SAMEA4724469,Shahzad N Syed,DOI: 10.1038/s41467-019-08989-2,30850595
ERR2631362,ERP109322,NextSeq 500,miRNA-Seq,size fractionation,Immune,No,Macrophage,126,11,6525058,4838384,480908,2269942,2251455,607,5118,273370,5614,109294,1273613,113641,99891,687901,ERX2647870,PRJEB27261,ERS2544607,SAMEA4724469,Shahzad N Syed,DOI: 10.1038/s41467-019-08989-2,30850595
ERR2631371,ERP109322,NextSeq 500,miRNA-Seq,size fractionation,Immune,No,Macrophage,126,11,5738407,3704604,330823,793210,777313,431,3060,150382,1863,503798,1394116,179927,50443,627805,ERX2647873,PRJEB27261,ERS2544610,SAMEA4724472,Shahzad N Syed,DOI: 10.1038/s41467-019-08989-2,30850595
ERR2631372,ERP109322,NextSeq 500,miRNA-Seq,size fractionation,Immune,No,Macrophage,126,11,5715793,3693484,324551,790590,775009,452,3093,150498,1869,505072,1397955,178497,50237,615673,ERX2647873,PRJEB27261,ERS2544610,SAMEA4724472,Shahzad N Syed,DOI: 10.1038/s41467-019-08989-2,30850595
ERR2631373,ERP109322,NextSeq 500,miRNA-Seq,size fractionation,Immune,No,Macrophage,126,11,5814807,3772005,338837,805341,789420,440,3049,156853,1805,510169,1413860,182589,50960,647379,ERX2647873,PRJEB27261,ERS2544610,SAMEA4724472,Shahzad N Syed,DOI: 10.1038/s41467-019-08989-2,30850595
ERR2631374,ERP109322,NextSeq 500,miRNA-Seq,size fractionation,Immune,No,Macrophage,126,11,5787559,3755021,329200,799867,783940,448,3163,152416,1901,513627,1416840,181228,50142,635837,ERX2647873,PRJEB27261,ERS2544610,SAMEA4724472,Shahzad N Syed,DOI: 10.1038/s41467-019-08989-2,30850595
SRR1013421,SRP031496,Illumina HiScanSQ,RNA-Seq,size fractionation,Immune,No,Macrophage,133,11,6465134,4826282,349473,3564136,3544269,575,3076,159479,3638,143293,485451,167278,49475,250456,SRX365434,PRJNA222999,SRS491808,SAMN02378206,GEO,DOI: 10.1016/j.immuni.2014.01.006,24530056
SRR1013422,SRP031496,Illumina HiScanSQ,RNA-Seq,size fractionation,Immune,No,Macrophage,133,11,6805689,5118706,303353,4110358,4075105,571,3014,112850,4302,155198,296657,147466,38640,250221,SRX365435,PRJNA222999,SRS491809,SAMN02378210,GEO,DOI: 10.1016/j.immuni.2014.01.006,24530056
SRR1013423,SRP031496,Illumina HiScanSQ,RNA-Seq,size fractionation,Immune,No,Macrophage,133,11,3513422,2845550,142058,2434252,2425208,475,2011,70857,1439,81440,67520,49818,13868,124345,SRX365436,PRJNA222999,SRS491810,SAMN02378207,GEO,DOI: 10.1016/j.immuni.2014.01.006,24530056
SRR1013424,SRP031496,Illumina HiScanSQ,RNA-Seq,size fractionation,Immune,No,Macrophage,133,11,4206057,3378262,161380,2887997,2874368,503,2178,75600,2865,90745,83556,48564,10977,175780,SRX365437,PRJNA222999,SRS491811,SAMN02378213,GEO,DOI: 10.1016/j.immuni.2014.01.006,24530056
SRR1013425,SRP031496,Illumina HiScanSQ,RNA-Seq,size fractionation,Immune,No,Macrophage,133,11,3364429,2700189,133745,2314626,2305863,484,1443,51598,2408,76311,66068,44274,11508,131953,SRX365438,PRJNA222999,SRS491812,SAMN02378212,GEO,DOI: 10.1016/j.immuni.2014.01.006,24530056
SRR1013426,SRP031496,Illumina HiScanSQ,RNA-Seq,size fractionation,Immune,No,Macrophage,133,11,4173763,3296826,169273,2786093,2770984,495,1844,70778,3908,82260,113719,59516,12447,166261,SRX365439,PRJNA222999,SRS491813,SAMN02378209,GEO,DOI: 10.1016/j.immuni.2014.01.006,24530056
SRR1013427,SRP031496,Illumina HiScanSQ,RNA-Seq,size fractionation,Immune,No,Macrophage,133,11,3802883,3012271,168360,2550730,2540215,500,2111,79459,2390,74608,74493,78040,10114,140326,SRX365440,PRJNA222999,SRS491814,SAMN02378208,GEO,DOI: 10.1016/j.immuni.2014.01.006,24530056
SRR1013428,SRP031496,Illumina HiScanSQ,RNA-Seq,size fractionation,Immune,No,Macrophage,133,11,5425309,4190770,262811,3037996,3024716,498,1940,149234,2456,167095,110386,394176,77179,250308,SRX365441,PRJNA222999,SRS491815,SAMN02378216,GEO,DOI: 10.1016/j.immuni.2014.01.006,24530056
SRR1013429,SRP031496,Illumina HiScanSQ,RNA-Seq,size fractionation,Immune,No,Macrophage,133,11,1798436,1409750,121494,1009633,1004324,379,662,58666,1741,71569,46645,95243,19502,106089,SRX365442,PRJNA222999,SRS491816,SAMN02378222,GEO,DOI: 10.1016/j.immuni.2014.01.006,24530056
SRR1013430,SRP031496,Illumina HiScanSQ,RNA-Seq,size fractionation,Immune,No,Macrophage,133,11,3473346,2492719,192296,1811841,1802301,448,1197,64060,1231,98195,91497,220365,47745,156588,SRX365443,PRJNA222999,SRS491817,SAMN02378215,GEO,DOI: 10.1016/j.immuni.2014.01.006,24530056
SRR1013431,SRP031496,Illumina HiScanSQ,RNA-Seq,size fractionation,Immune,No,Macrophage,133,11,3078923,2698065,219965,1400224,1395860,439,928,81570,1688,62672,874148,133106,46760,96969,SRX365444,PRJNA222999,SRS491818,SAMN02378211,GEO,DOI: 10.1016/j.immuni.2014.01.006,24530056
SRR1013432,SRP031496,Illumina HiScanSQ,RNA-Seq,size fractionation,Immune,No,Macrophage,133,11,1214016,1114181,82603,806987,804435,404,547,35577,966,20742,152067,38848,14318,44129,SRX365445,PRJNA222999,SRS491819,SAMN02378214,GEO,DOI: 10.1016/j.immuni.2014.01.006,24530056
SRR1013433,SRP031496,Illumina HiScanSQ,RNA-Seq,size fractionation,Immune,No,Macrophage,133,11,1219945,1101047,68747,708596,706734,342,368,49260,369,26549,189727,66370,10590,49218,SRX365446,PRJNA222999,SRS491820,SAMN02378217,GEO,DOI: 10.1016/j.immuni.2014.01.006,24530056
SRR1013434,SRP031496,Illumina HiScanSQ,RNA-Seq,size fractionation,Immune,No,Macrophage,133,11,623352,581976,38127,424474,423040,316,283,19978,302,27364,33002,35810,3616,37147,SRX365447,PRJNA222999,SRS491821,SAMN02378221,GEO,DOI: 10.1016/j.immuni.2014.01.006,24530056
SRR1013435,SRP031496,Illumina HiScanSQ,RNA-Seq,size fractionation,Immune,No,Macrophage,133,11,4494257,3875516,227117,2257839,2252047,504,1677,130173,913,104788,938913,237216,53346,150651,SRX365448,PRJNA222999,SRS491822,SAMN02378220,GEO,DOI: 10.1016/j.immuni.2014.01.006,24530056
SRR1013436,SRP031496,Illumina HiScanSQ,RNA-Seq,size fractionation,Immune,No,Macrophage,133,11,3007592,2608659,121644,1756665,1752220,455,923,142690,921,64957,384840,117999,26325,113339,SRX365449,PRJNA222999,SRS491823,SAMN02378219,GEO,DOI: 10.1016/j.immuni.2014.01.006,24530056
SRR1013437,SRP031496,Illumina HiScanSQ,RNA-Seq,size fractionation,Immune,No,Macrophage,133,11,2300791,1777673,125788,1337556,1331697,396,866,41217,1053,78013,45236,155383,23059,95290,SRX365450,PRJNA222999,SRS491824,SAMN02378224,GEO,DOI: 10.1016/j.immuni.2014.01.006,24530056
SRR1013438,SRP031496,Illumina HiScanSQ,RNA-Seq,size fractionation,Immune,No,Macrophage,133,11,1655733,1528740,106829,962962,959902,415,592,80297,1686,45702,107976,232480,22280,74765,SRX365451,PRJNA222999,SRS491825,SAMN02378218,GEO,DOI: 10.1016/j.immuni.2014.01.006,24530056
SRR1013439,SRP031496,Illumina HiScanSQ,RNA-Seq,size fractionation,Immune,No,Macrophage,133,11,532646,500345,30968,375188,374179,292,184,14765,366,12431,13549,54561,3200,26101,SRX365452,PRJNA222999,SRS491826,SAMN02378223,GEO,DOI: 10.1016/j.immuni.2014.01.006,24530056
SRR1013440,SRP031496,Illumina HiScanSQ,RNA-Seq,size fractionation,Immune,No,Macrophage,133,11,1238540,1121432,57831,821400,819636,359,409,61402,519,30322,54716,99990,9357,43317,SRX365453,PRJNA222999,SRS491827,SAMN02378225,GEO,DOI: 10.1016/j.immuni.2014.01.006,24530056
SRR12363883,SRP274937,Illumina HiSeq 2500,miRNA-Seq,RT-PCR,Immune,No,Macrophage,68,11,45097470,44823404,1641215,21378303,21086399,937,114638,7190124,140308,1259667,4625745,2489950,2589106,5035563,SRX8863122,PRJNA649982,SRS7124746,SAMN15690764,FREDERICK NATIONAL LABORATORY FOR CANCER RESEARCH,-,-
SRR12363884,SRP274937,Illumina HiSeq 2500,miRNA-Seq,RT-PCR,Immune,No,Macrophage,68,11,61965654,61729170,2425538,24554613,24335837,897,98449,8812976,103035,2750895,11906566,3645313,2994089,6863234,SRX8863121,PRJNA649982,SRS7124745,SAMN15690763,FREDERICK NATIONAL LABORATORY FOR CANCER RESEARCH,-,-
SRR12363885,SRP274937,Illumina HiSeq 2500,miRNA-Seq,RT-PCR,Immune,No,Macrophage,68,11,46505144,46184764,1654461,23369422,23168552,890,75529,4136046,71552,1778040,9637322,2444783,714671,3957399,SRX8863120,PRJNA649982,SRS7124744,SAMN15690762,FREDERICK NATIONAL LABORATORY FOR CANCER RESEARCH,-,-
SRR12363886,SRP274937,Illumina HiSeq 2500,miRNA-Seq,RT-PCR,Immune,No,Macrophage,68,11,51183050,50724962,1809107,26307220,26017530,991,203906,5287128,179642,1529663,6463025,3050785,2589151,5114442,SRX8863119,PRJNA649982,SRS7124743,SAMN15690761,FREDERICK NATIONAL LABORATORY FOR CANCER RESEARCH,-,-
SRR12363887,SRP274937,Illumina HiSeq 2500,miRNA-Seq,RT-PCR,Immune,No,Macrophage,68,11,36903420,36646207,1454522,17967543,17804218,900,106515,3859907,100178,1521711,5535179,2619724,1109463,3825987,SRX8863118,PRJNA649982,SRS7124742,SAMN15690760,FREDERICK NATIONAL LABORATORY FOR CANCER RESEARCH,-,-
SRR12363888,SRP274937,Illumina HiSeq 2500,miRNA-Seq,RT-PCR,Immune,No,Macrophage,68,11,46803275,46125598,1357664,30413852,30146644,1018,188786,2080207,154961,1490532,5507936,2353621,456122,3479581,SRX8863117,PRJNA649982,SRS7124741,SAMN15690759,FREDERICK NATIONAL LABORATORY FOR CANCER RESEARCH,-,-
SRR1910723,SRP056097,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,Macrophage,93,11,10358164,9904979,413701,6969871,6954795,754,5946,291893,9893,424163,775006,546412,111876,769919,SRX952413,PRJNA278007,SRS872575,SAMN03401160,GEO,DOI: 10.1038/ni.3205,26147685
SRR1910724,SRP056097,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,Macrophage,93,11,7640726,7279880,287238,5388418,5379284,697,3219,214302,19913,331598,365785,316145,50746,589754,SRX952414,PRJNA278007,SRS872576,SAMN03401163,GEO,DOI: 10.1038/ni.3205,26147685
SRR1910725,SRP056097,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,Macrophage,93,11,9549076,9141692,331180,7082714,7068265,733,9820,223725,29507,359788,454644,331373,57199,592922,SRX952415,PRJNA278007,SRS872573,SAMN03401157,GEO,DOI: 10.1038/ni.3205,26147685
SRR1910726,SRP056097,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,Macrophage,93,11,9730055,9259343,399388,6723507,6703637,730,6518,313055,20177,508752,530054,381002,79929,696349,SRX952416,PRJNA278007,SRS872574,SAMN03401158,GEO,DOI: 10.1038/ni.3205,26147685
SRR1910727,SRP056097,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,Macrophage,93,11,9847486,9476641,345010,6932987,6920486,751,7192,253292,32929,403922,545360,617758,69494,613707,SRX952417,PRJNA278007,SRS872572,SAMN03401161,GEO,DOI: 10.1038/ni.3205,26147685
SRR1910728,SRP056097,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,Macrophage,93,11,28433924,12264204,506191,8007186,7927648,801,5923,479777,55811,409690,539802,603874,82282,2079859,SRX952418,PRJNA278007,SRS872569,SAMN03401162,GEO,DOI: 10.1038/ni.3205,26147685
SRR1910729,SRP056097,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,Macrophage,93,11,21756356,12202790,419936,8811019,8767179,821,15659,340920,49307,352854,468308,397959,64552,1702212,SRX952419,PRJNA278007,SRS872571,SAMN03401159,GEO,DOI: 10.1038/ni.3205,26147685
SRR1910730,SRP056097,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,Macrophage,93,11,17317005,12229690,484696,8669501,8638607,784,8535,533116,45657,503368,592333,538290,87561,1251329,SRX952420,PRJNA278007,SRS872570,SAMN03401167,GEO,DOI: 10.1038/ni.3205,26147685
SRR2529523,SRP064235,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Macrophage,155,11,4703240,3802968,253985,2273888,2248596,586,2425,147708,9227,106485,534373,164206,19821,544835,SRX1291936,PRJNA297139,SRS1091423,SAMN04115762,GEO,DOI: 10.1371/journal.pgen.1006338,27690314
SRR2529524,SRP064235,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Macrophage,155,11,4706131,3806181,283431,2267883,2241608,578,2392,146046,9119,106323,530109,162873,19344,562092,SRX1291936,PRJNA297139,SRS1091423,SAMN04115762,GEO,DOI: 10.1371/journal.pgen.1006338,27690314
SRR2529525,SRP064235,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Macrophage,155,11,3502309,3034905,203637,1713689,1702801,550,2541,270850,10390,70177,595271,77901,12179,281907,SRX1291937,PRJNA297139,SRS1091422,SAMN04115763,GEO,DOI: 10.1371/journal.pgen.1006338,27690314
SRR2529526,SRP064235,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Macrophage,155,11,3510813,3043774,227197,1712942,1701478,533,2508,268404,10227,70216,591134,78046,11909,298388,SRX1291937,PRJNA297139,SRS1091422,SAMN04115763,GEO,DOI: 10.1371/journal.pgen.1006338,27690314
SRR2529527,SRP064235,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Macrophage,155,11,7102633,6265195,318937,3043736,3024115,604,4858,1195842,16144,110215,952316,207610,28077,706397,SRX1291938,PRJNA297139,SRS1091421,SAMN04115764,GEO,DOI: 10.1371/journal.pgen.1006338,27690314
SRR2529528,SRP064235,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Macrophage,155,11,7125015,6284703,364049,3041579,3020876,598,4807,1184301,16045,109327,947973,207487,27404,745780,SRX1291938,PRJNA297139,SRS1091421,SAMN04115764,GEO,DOI: 10.1371/journal.pgen.1006338,27690314
SRR2529529,SRP064235,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Macrophage,155,11,4976883,4003363,272680,2506751,2473230,566,3005,112306,10950,146466,436143,185588,25509,576645,SRX1291939,PRJNA297139,SRS1091420,SAMN04115765,GEO,DOI: 10.1371/journal.pgen.1006338,27690314
SRR2529530,SRP064235,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Macrophage,155,11,4980224,4008141,303151,2498478,2464041,591,3143,111022,10995,145977,433315,184215,25031,595965,SRX1291939,PRJNA297139,SRS1091420,SAMN04115765,GEO,DOI: 10.1371/journal.pgen.1006338,27690314
SRR2529531,SRP064235,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Macrophage,155,11,6309986,5085173,349129,3154903,3118670,637,4480,175479,18510,137702,631729,203562,25371,733437,SRX1291940,PRJNA297139,SRS1091419,SAMN04115766,GEO,DOI: 10.1371/journal.pgen.1006338,27690314
SRR2529532,SRP064235,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Macrophage,155,11,6319552,5096135,384380,3151362,3113658,627,4330,173879,18026,136680,627541,205051,24656,754610,SRX1291940,PRJNA297139,SRS1091419,SAMN04115766,GEO,DOI: 10.1371/journal.pgen.1006338,27690314
SRR2529533,SRP064235,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Macrophage,155,11,6678608,5439469,309820,3542633,3507048,656,3972,156915,16251,171877,707865,203747,31401,604808,SRX1291941,PRJNA297139,SRS1091418,SAMN04115767,GEO,DOI: 10.1371/journal.pgen.1006338,27690314
SRR2529534,SRP064235,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Macrophage,155,11,6694565,5454675,351045,3536204,3499981,659,3965,156481,15865,171331,704183,202285,30644,633717,SRX1291941,PRJNA297139,SRS1091418,SAMN04115767,GEO,DOI: 10.1371/journal.pgen.1006338,27690314
SRR2529535,SRP064235,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Macrophage,155,11,8515206,7580264,719979,2728410,2697695,601,1390,866062,5930,191058,747811,1835041,207159,997403,SRX1291942,PRJNA297139,SRS1091417,SAMN04115736,GEO,DOI: 10.1371/journal.pgen.1006338,27690314
SRR2529536,SRP064235,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Macrophage,155,11,8527168,7590180,776207,2722005,2690479,593,1418,855508,5954,189665,742097,1828497,202748,1042288,SRX1291942,PRJNA297139,SRS1091417,SAMN04115736,GEO,DOI: 10.1371/journal.pgen.1006338,27690314
SRR2529537,SRP064235,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Macrophage,155,11,5088013,4561679,348187,2482042,2467440,578,2059,523989,7707,80219,749161,207402,70499,438601,SRX1291943,PRJNA297139,SRS1091416,SAMN04115740,GEO,DOI: 10.1371/journal.pgen.1006338,27690314
SRR2529538,SRP064235,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Macrophage,155,11,5096994,4568860,384018,2476819,2461750,574,2093,517833,7597,80011,744060,206505,68991,464951,SRX1291943,PRJNA297139,SRS1091416,SAMN04115740,GEO,DOI: 10.1371/journal.pgen.1006338,27690314
