Run,SRA,Model,Assay,LibrarySelection,Class,Part of microRNAOme 1,CellType,batch used in the normalization approaches,group used in the normalization approaches,Total_reads,Total Filtered reads,Trimmed Reads (unique),All_miRNA_Reads,Filtered_miRNA_Reads,Unique_miRNAs,Hairpin miRNAs Reads,mature tRNA Reads,primary tRNA Reads,snoRNA Reads,rRNA Reads,Other ncRNA reads,mRNA Reads,Remaining Reads,Experiment,BioProject,Sample,BioSample,CenterName,DOI,PMID
SRR5833894,SRP112629,Illumina HiSeq 2000,ncRNA-Seq,size fractionation,Stem,No,iPSC,118,7,36424360,30817065,5820486,1788153,1677020,555,7433,1001428,61910,1475881,16863578,2827839,691253,6099590,SRX3010780,PRJNA394766,SRS2360446,SAMN07359200,GEO,DOI: 10.7554/eLife.50561,32459171
SRR5833895,SRP112629,Illumina HiSeq 2000,ncRNA-Seq,size fractionation,Stem,No,iPSC,118,7,25851020,22716235,4238828,1352747,1286949,631,7425,851290,46351,1746936,11689596,1897959,581402,4542529,SRX3010781,PRJNA394766,SRS2360447,SAMN07359199,GEO,DOI: 10.7554/eLife.50561,32459171
SRR976113,SRP023550,Illumina HiSeq 2000,RNA-Seq,size fractionation,Stem,No,iPSC,17,7,21639169,21522313,951463,8402183,8317196,1016,31588,2869007,187152,1213986,833510,1059852,795044,6129991,SRX348430,PRJNA206563,SRS479205,SAMN02353799,GEO,DOI: 10.1038/nature12686,24153179
SRR976114,SRP023550,Illumina HiSeq 2000,RNA-Seq,size fractionation,Stem,No,iPSC,17,7,22326366,22184566,673774,11457653,11405351,1218,72366,2498427,144593,1489539,1037596,1432385,380050,3671957,SRX348431,PRJNA206563,SRS479207,SAMN02353801,GEO,DOI: 10.1038/nature12686,24153179
SRR4027337,SRP081654,Illumina HiSeq 2000,miRNA-Seq,RANDOM,Stem,No,iPSC_amniotic_fluid,157,7,15722341,14078634,623968,10903168,10886235,942,16160,860392,9882,147116,496969,701922,36597,906428,SRX2019271,PRJNA338817,SRS1614897,SAMN05559311,SAGE BIONETWORKS,DOI: 10.1016/j.stemcr.2016.05.006,27293150
SRR4027340,SRP081654,Illumina HiSeq 2000,miRNA-Seq,RANDOM,Stem,No,iPSC_amniotic_fluid,157,7,6006943,5097161,460839,1793820,1784379,721,11698,446221,6849,181150,1350834,636196,39362,631031,SRX2019274,PRJNA338817,SRS1614899,SAMN05559313,SAGE BIONETWORKS,DOI: 10.1016/j.stemcr.2016.05.006,27293150
SRR4027341,SRP081654,Illumina HiSeq 2000,miRNA-Seq,RANDOM,Stem,No,iPSC_amniotic_fluid,157,7,6402325,5638606,486706,3491516,3478148,843,15172,458130,7625,192059,459712,430748,48567,535077,SRX2019275,PRJNA338817,SRS1614900,SAMN05559314,SAGE BIONETWORKS,DOI: 10.1016/j.stemcr.2016.05.006,27293150
SRR4027342,SRP081654,Illumina HiSeq 2000,miRNA-Seq,RANDOM,Stem,No,iPSC_amniotic_fluid,157,7,8115160,7337109,420597,5809379,5799522,926,14451,226880,18588,180445,222189,364770,25041,475366,SRX2019276,PRJNA338817,SRS1614901,SAMN05559315,SAGE BIONETWORKS,DOI: 10.1016/j.stemcr.2016.05.006,27293150
SRR4027451,SRP081654,Illumina HiSeq 2000,miRNA-Seq,RANDOM,Stem,No,iPSC_amniotic_fluid,157,7,5959481,5524751,549695,894428,886622,759,12493,347975,2934,379477,2581732,359614,93526,852572,SRX2019385,PRJNA338817,SRS1614939,SAMN05559316,SAGE BIONETWORKS,DOI: 10.1016/j.stemcr.2016.05.006,27293150
SRR4027320,SRP081654,Illumina HiSeq 2000,miRNA-Seq,RANDOM,Stem,No,iPSC_bone_marrow,157,7,5960641,5034136,358343,769087,762124,561,6028,329636,13858,388585,2417223,345842,91791,672086,SRX2019254,PRJNA338817,SRS1615028,SAMN05559153,SAGE BIONETWORKS,DOI: 10.1016/j.stemcr.2016.05.006,27293150
SRR4027343,SRP081654,Illumina HiSeq 2000,miRNA-Seq,RANDOM,Stem,No,iPSC_bone_marrow,157,7,4809046,4258081,318718,1599810,1590466,738,23681,243796,8752,96373,1183184,516030,28770,557685,SRX2019277,PRJNA338817,SRS1614903,SAMN05559319,SAGE BIONETWORKS,DOI: 10.1016/j.stemcr.2016.05.006,27293150
SRR4027344,SRP081654,Illumina HiSeq 2000,miRNA-Seq,RANDOM,Stem,No,iPSC_bone_marrow,157,7,9997554,8991536,487483,6491106,6474132,918,15305,707607,11409,126841,525824,428254,34607,650583,SRX2019278,PRJNA338817,SRS1614904,SAMN05559320,SAGE BIONETWORKS,DOI: 10.1016/j.stemcr.2016.05.006,27293150
SRR4027346,SRP081654,Illumina HiSeq 2000,miRNA-Seq,RANDOM,Stem,No,iPSC_bone_marrow,157,7,6975032,5953584,539106,1364222,1356766,682,7887,777628,1510,286492,1778313,812908,61961,862663,SRX2019280,PRJNA338817,SRS1614906,SAMN05559322,SAGE BIONETWORKS,DOI: 10.1016/j.stemcr.2016.05.006,27293150
SRR4027347,SRP081654,Illumina HiSeq 2000,miRNA-Seq,RANDOM,Stem,No,iPSC_bone_marrow,157,7,10467905,7973208,304565,1641385,1621451,661,3407,4895437,2613,51387,82724,113190,8677,1174388,SRX2019281,PRJNA338817,SRS1614908,SAMN05559323,SAGE BIONETWORKS,DOI: 10.1016/j.stemcr.2016.05.006,27293150
SRR4027348,SRP081654,Illumina HiSeq 2000,miRNA-Seq,RANDOM,Stem,No,iPSC_bone_marrow,157,7,5913161,5336940,312987,4268930,4262749,810,14025,154461,10854,134135,209053,198774,22425,324283,SRX2019282,PRJNA338817,SRS1614909,SAMN05559324,SAGE BIONETWORKS,DOI: 10.1016/j.stemcr.2016.05.006,27293150
SRR4027350,SRP081654,Illumina HiSeq 2000,miRNA-Seq,RANDOM,Stem,No,iPSC_bone_marrow,157,7,3740510,3327783,252622,1507587,1499384,712,20852,142922,15818,75846,940342,236962,20108,367346,SRX2019284,PRJNA338817,SRS1614911,SAMN05559326,SAGE BIONETWORKS,DOI: 10.1016/j.stemcr.2016.05.006,27293150
SRR4027351,SRP081654,Illumina HiSeq 2000,miRNA-Seq,RANDOM,Stem,No,iPSC_bone_marrow,157,7,5916661,5333709,325724,3813700,3805899,771,10286,389722,7464,78316,337686,277183,18283,401069,SRX2019285,PRJNA338817,SRS1614912,SAMN05559327,SAGE BIONETWORKS,DOI: 10.1016/j.stemcr.2016.05.006,27293150
SRR4027352,SRP081654,Illumina HiSeq 2000,miRNA-Seq,RANDOM,Stem,No,iPSC_bone_marrow,157,7,5794482,5154527,369213,2247984,2237539,760,5104,411448,9020,105754,1196015,577846,31457,569899,SRX2019286,PRJNA338817,SRS1615048,SAMN05559328,SAGE BIONETWORKS,DOI: 10.1016/j.stemcr.2016.05.006,27293150
SRR4027353,SRP081654,Illumina HiSeq 2000,miRNA-Seq,RANDOM,Stem,No,iPSC_bone_marrow,157,7,7643474,6545008,570198,1601964,1592646,671,7639,888582,2501,312410,1808344,931581,71251,920736,SRX2019287,PRJNA338817,SRS1615049,SAMN05559329,SAGE BIONETWORKS,DOI: 10.1016/j.stemcr.2016.05.006,27293150
SRR4027354,SRP081654,Illumina HiSeq 2000,miRNA-Seq,RANDOM,Stem,No,iPSC_bone_marrow,157,7,5007416,3944826,192231,1201424,1192148,578,1767,2028475,2465,40767,31874,71901,5948,560205,SRX2019288,PRJNA338817,SRS1615050,SAMN05559330,SAGE BIONETWORKS,DOI: 10.1016/j.stemcr.2016.05.006,27293150
SRR4027355,SRP081654,Illumina HiSeq 2000,miRNA-Seq,RANDOM,Stem,No,iPSC_bone_marrow,157,7,7941248,7068552,433078,5107849,5100734,821,18368,268202,17609,217898,486843,395944,40053,515786,SRX2019289,PRJNA338817,SRS1615051,SAMN05559331,SAGE BIONETWORKS,DOI: 10.1016/j.stemcr.2016.05.006,27293150
SRR4027356,SRP081654,Illumina HiSeq 2000,miRNA-Seq,RANDOM,Stem,No,iPSC_bone_marrow,157,7,4497108,3976796,370133,2181712,2162570,787,45067,185587,15942,104875,592742,272893,39594,538384,SRX2019290,PRJNA338817,SRS1614913,SAMN05559349,SAGE BIONETWORKS,DOI: 10.1016/j.stemcr.2016.05.006,27293150
SRR4027357,SRP081654,Illumina HiSeq 2000,miRNA-Seq,RANDOM,Stem,No,iPSC_bone_marrow,157,7,6717881,6001672,479770,3470953,3444544,923,45304,368314,32652,175700,707493,433194,53040,715022,SRX2019291,PRJNA338817,SRS1614914,SAMN05559351,SAGE BIONETWORKS,DOI: 10.1016/j.stemcr.2016.05.006,27293150
SRR4027358,SRP081654,Illumina HiSeq 2000,miRNA-Seq,RANDOM,Stem,No,iPSC_bone_marrow,157,7,7243821,6369116,459803,2945962,2932942,819,7709,397223,16414,164255,1515588,648861,46102,627002,SRX2019292,PRJNA338817,SRS1614916,SAMN05559355,SAGE BIONETWORKS,DOI: 10.1016/j.stemcr.2016.05.006,27293150
SRR4027359,SRP081654,Illumina HiSeq 2000,miRNA-Seq,RANDOM,Stem,No,iPSC_bone_marrow,157,7,8726101,7699805,503418,3050717,3033507,828,22702,573447,11448,209406,2134001,744490,63436,890158,SRX2019293,PRJNA338817,SRS1614917,SAMN05559356,SAGE BIONETWORKS,DOI: 10.1016/j.stemcr.2016.05.006,27293150
SRR4027432,SRP081654,Illumina HiSeq 2000,miRNA-Seq,RANDOM,Stem,No,iPSC_bone_marrow,157,7,2585389,2382752,204049,1299854,1290273,796,18167,136379,19120,83617,311823,145616,33423,334753,SRX2019366,PRJNA338817,SRS1614945,SAMN05559343,SAGE BIONETWORKS,DOI: 10.1016/j.stemcr.2016.05.006,27293150
SRR4027433,SRP081654,Illumina HiSeq 2000,miRNA-Seq,RANDOM,Stem,No,iPSC_bone_marrow,157,7,4114281,3945095,261103,2055346,2045577,895,23064,340309,20972,143404,537969,359648,44684,419699,SRX2019367,PRJNA338817,SRS1614946,SAMN05559346,SAGE BIONETWORKS,DOI: 10.1016/j.stemcr.2016.05.006,27293150
SRR4027434,SRP081654,Illumina HiSeq 2000,miRNA-Seq,RANDOM,Stem,No,iPSC_bone_marrow,157,7,2086647,2033925,98721,1573341,1571020,706,3814,70158,3347,33679,153315,83273,8745,104253,SRX2019368,PRJNA338817,SRS1614990,SAMN05559344,SAGE BIONETWORKS,DOI: 10.1016/j.stemcr.2016.05.006,27293150
SRR4027435,SRP081654,Illumina HiSeq 2000,miRNA-Seq,RANDOM,Stem,No,iPSC_bone_marrow,157,7,3658199,3566704,154593,2705974,2702987,816,6017,155221,9817,60726,255405,176149,11979,185416,SRX2019369,PRJNA338817,SRS1615022,SAMN05559345,SAGE BIONETWORKS,DOI: 10.1016/j.stemcr.2016.05.006,27293150
SRR4027436,SRP081654,Illumina HiSeq 2000,miRNA-Seq,RANDOM,Stem,No,iPSC_bone_marrow,157,7,2409839,2307426,166028,1318689,1314783,713,4855,166458,4196,86713,270569,225567,16303,214076,SRX2019370,PRJNA338817,SRS1614952,SAMN05559347,SAGE BIONETWORKS,DOI: 10.1016/j.stemcr.2016.05.006,27293150
SRR4027437,SRP081654,Illumina HiSeq 2000,miRNA-Seq,RANDOM,Stem,No,iPSC_bone_marrow,157,7,4200157,3835396,307581,1315812,1311048,730,8778,399451,5761,137317,1080275,388488,38633,460881,SRX2019371,PRJNA338817,SRS1614947,SAMN05559348,SAGE BIONETWORKS,DOI: 10.1016/j.stemcr.2016.05.006,27293150
SRR5289314,SRP100748,NextSeq 500,miRNA-Seq,size fractionation,Stem,No,iPSC_fibroblast,149,7,3805777,2455149,166122,1192497,1185090,722,14822,189327,5424,71462,487252,172626,45977,275762,SRX2592092,PRJNA376872,SRS2020302,SAMN06472408,GEO,10.1097/SHK.0000000000001133,29485473
SRR5289315,SRP100748,NextSeq 500,miRNA-Seq,size fractionation,Stem,No,iPSC_fibroblast,149,7,3560465,2292703,156479,1110575,1103031,714,14399,178597,4584,66557,456296,161478,43213,257004,SRX2592092,PRJNA376872,SRS2020302,SAMN06472408,GEO,10.1097/SHK.0000000000001133,29485473
SRR5289316,SRP100748,NextSeq 500,miRNA-Seq,size fractionation,Stem,No,iPSC_fibroblast,149,7,3903676,2518808,168753,1225037,1217033,725,15511,194083,5764,73572,497425,178119,47381,281916,SRX2592092,PRJNA376872,SRS2020302,SAMN06472408,GEO,10.1097/SHK.0000000000001133,29485473
SRR5289317,SRP100748,NextSeq 500,miRNA-Seq,size fractionation,Stem,No,iPSC_fibroblast,149,7,3731156,2404728,160376,1168354,1160816,724,15035,186909,5010,69672,475280,169146,45254,270068,SRX2592092,PRJNA376872,SRS2020302,SAMN06472408,GEO,10.1097/SHK.0000000000001133,29485473
SRR5289318,SRP100748,NextSeq 500,miRNA-Seq,size fractionation,Stem,No,iPSC_fibroblast,149,7,3255727,2133807,156284,946018,938060,665,14832,156133,3385,74117,480484,163310,49121,246407,SRX2592093,PRJNA376872,SRS2020301,SAMN06472406,GEO,10.1097/SHK.0000000000001133,29485473
SRR5289319,SRP100748,NextSeq 500,miRNA-Seq,size fractionation,Stem,No,iPSC_fibroblast,149,7,3052443,1996388,147396,882539,874770,664,13988,147452,2932,69449,452940,151084,45551,230453,SRX2592093,PRJNA376872,SRS2020301,SAMN06472406,GEO,10.1097/SHK.0000000000001133,29485473
SRR5289320,SRP100748,NextSeq 500,miRNA-Seq,size fractionation,Stem,No,iPSC_fibroblast,149,7,3337103,2185746,158744,969675,961492,674,14912,160193,3530,76628,491183,167938,50530,251157,SRX2592093,PRJNA376872,SRS2020301,SAMN06472406,GEO,10.1097/SHK.0000000000001133,29485473
SRR5289321,SRP100748,NextSeq 500,miRNA-Seq,size fractionation,Stem,No,iPSC_fibroblast,149,7,3224575,2106549,151823,932352,924277,661,14735,155505,3201,73394,476241,159866,48400,242855,SRX2592093,PRJNA376872,SRS2020301,SAMN06472406,GEO,10.1097/SHK.0000000000001133,29485473
SRR5289322,SRP100748,NextSeq 500,miRNA-Seq,size fractionation,Stem,No,iPSC_fibroblast,149,7,3726818,2393155,162504,1204141,1195823,720,16029,177406,4743,70213,453705,166132,43652,257134,SRX2592094,PRJNA376872,SRS2020304,SAMN06472403,GEO,10.1097/SHK.0000000000001133,29485473
SRR5289323,SRP100748,NextSeq 500,miRNA-Seq,size fractionation,Stem,No,iPSC_fibroblast,149,7,3484836,2234610,152854,1122050,1114390,722,14964,168190,3983,65133,424877,155479,40859,239075,SRX2592094,PRJNA376872,SRS2020304,SAMN06472403,GEO,10.1097/SHK.0000000000001133,29485473
SRR5289324,SRP100748,NextSeq 500,miRNA-Seq,size fractionation,Stem,No,iPSC_fibroblast,149,7,3831642,2460306,164561,1241644,1233230,722,16282,182255,4787,72314,463837,172621,45319,261247,SRX2592094,PRJNA376872,SRS2020304,SAMN06472403,GEO,10.1097/SHK.0000000000001133,29485473
SRR5289325,SRP100748,NextSeq 500,miRNA-Seq,size fractionation,Stem,No,iPSC_fibroblast,149,7,3666119,2350783,157733,1181364,1173347,721,15827,175808,4275,68834,445785,163426,43242,252222,SRX2592094,PRJNA376872,SRS2020304,SAMN06472403,GEO,10.1097/SHK.0000000000001133,29485473
SRR5289326,SRP100748,NextSeq 500,miRNA-Seq,size fractionation,Stem,No,iPSC_fibroblast,149,7,3836924,2443221,167037,1193304,1184840,729,16443,187643,4788,72538,493214,171398,44214,259679,SRX2592095,PRJNA376872,SRS2020303,SAMN06472401,GEO,10.1097/SHK.0000000000001133,29485473
SRR5289327,SRP100748,NextSeq 500,miRNA-Seq,size fractionation,Stem,No,iPSC_fibroblast,149,7,3582091,2274988,156720,1107866,1099815,688,15490,176820,4087,67502,460788,158994,41301,242140,SRX2592095,PRJNA376872,SRS2020303,SAMN06472401,GEO,10.1097/SHK.0000000000001133,29485473
SRR5289328,SRP100748,NextSeq 500,miRNA-Seq,size fractionation,Stem,No,iPSC_fibroblast,149,7,3931165,2502553,168951,1223720,1215232,705,16632,193317,4945,74390,502669,176494,45847,264539,SRX2592095,PRJNA376872,SRS2020303,SAMN06472401,GEO,10.1097/SHK.0000000000001133,29485473
SRR5289329,SRP100748,NextSeq 500,miRNA-Seq,size fractionation,Stem,No,iPSC_fibroblast,149,7,3783910,2404644,160103,1171477,1162955,717,16601,188249,4535,71594,485886,168340,43307,254655,SRX2592095,PRJNA376872,SRS2020303,SAMN06472401,GEO,10.1097/SHK.0000000000001133,29485473
SRR5289346,SRP100748,NextSeq 500,miRNA-Seq,size fractionation,Stem,No,iPSC_fibroblast,149,7,3775327,2495395,115917,1514032,1509154,743,11733,146084,5839,75007,419095,124937,16712,181956,SRX2592100,PRJNA376872,SRS2020308,SAMN06472390,GEO,10.1097/SHK.0000000000001133,29485473
SRR5289347,SRP100748,NextSeq 500,miRNA-Seq,size fractionation,Stem,No,iPSC_fibroblast,149,7,3528735,2329193,109444,1414970,1410327,735,11381,135909,5010,69121,394286,114262,15861,168393,SRX2592100,PRJNA376872,SRS2020308,SAMN06472390,GEO,10.1097/SHK.0000000000001133,29485473
SRR5289348,SRP100748,NextSeq 500,miRNA-Seq,size fractionation,Stem,No,iPSC_fibroblast,149,7,3862217,2555729,117191,1551248,1546395,745,11986,149883,6117,76971,427829,128751,17596,185348,SRX2592100,PRJNA376872,SRS2020308,SAMN06472390,GEO,10.1097/SHK.0000000000001133,29485473
SRR5289349,SRP100748,NextSeq 500,miRNA-Seq,size fractionation,Stem,No,iPSC_fibroblast,149,7,3672230,2430276,112289,1476420,1471675,733,11879,133605,5338,72975,407821,114857,16768,190613,SRX2592100,PRJNA376872,SRS2020308,SAMN06472390,GEO,10.1097/SHK.0000000000001133,29485473
SRR5289350,SRP100748,NextSeq 500,miRNA-Seq,size fractionation,Stem,No,iPSC_fibroblast,149,7,3257532,2160648,102424,1344036,1339775,704,10393,104055,4593,64616,351627,104737,14537,162054,SRX2592101,PRJNA376872,SRS2020311,SAMN06472388,GEO,10.1097/SHK.0000000000001133,29485473
SRR5289351,SRP100748,NextSeq 500,miRNA-Seq,size fractionation,Stem,No,iPSC_fibroblast,149,7,3051520,2019886,95929,1259240,1255233,692,10131,102285,3871,59875,329714,100360,13513,140897,SRX2592101,PRJNA376872,SRS2020311,SAMN06472388,GEO,10.1097/SHK.0000000000001133,29485473
SRR5289352,SRP100748,NextSeq 500,miRNA-Seq,size fractionation,Stem,No,iPSC_fibroblast,149,7,3338864,2215305,103778,1380085,1375735,703,10694,106089,4800,66032,358522,108258,14776,166049,SRX2592101,PRJNA376872,SRS2020311,SAMN06472388,GEO,10.1097/SHK.0000000000001133,29485473
SRR5289353,SRP100748,NextSeq 500,miRNA-Seq,size fractionation,Stem,No,iPSC_fibroblast,149,7,3224117,2135197,99305,1330672,1326524,698,10850,102594,4268,63629,346875,102671,14265,159373,SRX2592101,PRJNA376872,SRS2020311,SAMN06472388,GEO,10.1097/SHK.0000000000001133,29485473
SRR5289354,SRP100748,NextSeq 500,miRNA-Seq,size fractionation,Stem,No,iPSC_fibroblast,149,7,3656637,2417142,118033,1428699,1423535,711,11001,136686,4539,72468,438311,131892,21209,172337,SRX2592102,PRJNA376872,SRS2020310,SAMN06472386,GEO,10.1097/SHK.0000000000001133,29485473
SRR5289355,SRP100748,NextSeq 500,miRNA-Seq,size fractionation,Stem,No,iPSC_fibroblast,149,7,3410087,2247226,111194,1327769,1323010,687,10441,127669,3841,66151,411340,120652,19326,160037,SRX2592102,PRJNA376872,SRS2020310,SAMN06472386,GEO,10.1097/SHK.0000000000001133,29485473
SRR5289356,SRP100748,NextSeq 500,miRNA-Seq,size fractionation,Stem,No,iPSC_fibroblast,149,7,3756760,2483382,120045,1469215,1463726,719,11307,140263,4716,74388,449961,135960,21587,175985,SRX2592102,PRJNA376872,SRS2020310,SAMN06472386,GEO,10.1097/SHK.0000000000001133,29485473
SRR5289357,SRP100748,NextSeq 500,miRNA-Seq,size fractionation,Stem,No,iPSC_fibroblast,149,7,3574017,2356096,113396,1392455,1387225,694,10961,133081,4080,69762,430998,126691,20451,167617,SRX2592102,PRJNA376872,SRS2020310,SAMN06472386,GEO,10.1097/SHK.0000000000001133,29485473
SRR5289358,SRP100748,NextSeq 500,miRNA-Seq,size fractionation,Stem,No,iPSC_fibroblast,149,7,3283375,2659728,105453,2004014,1999135,786,12363,60302,2864,60625,261978,111521,19304,126757,SRX2592103,PRJNA376872,SRS2020312,SAMN06472384,GEO,10.1097/SHK.0000000000001133,29485473
SRR5289359,SRP100748,NextSeq 500,miRNA-Seq,size fractionation,Stem,No,iPSC_fibroblast,149,7,3099814,2509608,100360,1897149,1892517,760,12265,56968,2528,56374,243901,103330,18302,118791,SRX2592103,PRJNA376872,SRS2020312,SAMN06472384,GEO,10.1097/SHK.0000000000001133,29485473
SRR5289360,SRP100748,NextSeq 500,miRNA-Seq,size fractionation,Stem,No,iPSC_fibroblast,149,7,3362380,2724195,106944,2052427,2047635,796,12823,61964,3007,61882,267548,114928,19920,129696,SRX2592103,PRJNA376872,SRS2020312,SAMN06472384,GEO,10.1097/SHK.0000000000001133,29485473
SRR5289361,SRP100748,NextSeq 500,miRNA-Seq,size fractionation,Stem,No,iPSC_fibroblast,149,7,3263846,2640641,102654,1992699,1987685,766,13027,59954,2727,60200,258199,109156,19256,125423,SRX2592103,PRJNA376872,SRS2020312,SAMN06472384,GEO,10.1097/SHK.0000000000001133,29485473
SRR4027330,SRP081654,Illumina HiSeq 2000,miRNA-Seq,RANDOM,Stem,No,iPSC_foreskin,157,7,12627976,12469954,213632,10953844,10945863,1015,15398,65072,4987,174348,349845,617710,59443,229307,SRX2019264,PRJNA338817,SRS1615039,SAMN05559237,SAGE BIONETWORKS,DOI: 10.1016/j.stemcr.2016.05.006,27293150
SRR4027331,SRP081654,Illumina HiSeq 2000,miRNA-Seq,RANDOM,Stem,No,iPSC_foreskin,157,7,1190010,1151304,58022,755585,753522,566,4248,61512,2248,52283,80417,109749,14626,70636,SRX2019265,PRJNA338817,SRS1615040,SAMN05559246,SAGE BIONETWORKS,DOI: 10.1016/j.stemcr.2016.05.006,27293150
SRR4027332,SRP081654,Illumina HiSeq 2000,miRNA-Seq,RANDOM,Stem,No,iPSC_foreskin,157,7,1952281,1895359,91070,1293572,1288919,678,8630,58009,3602,88652,123994,178992,28397,111511,SRX2019266,PRJNA338817,SRS1615041,SAMN05559254,SAGE BIONETWORKS,DOI: 10.1016/j.stemcr.2016.05.006,27293150
SRR4027335,SRP081654,Illumina HiSeq 2000,miRNA-Seq,RANDOM,Stem,No,iPSC_foreskin,157,7,10136963,8284499,417063,2948234,2939286,761,4336,3706095,8214,94682,149215,208168,32249,1133306,SRX2019269,PRJNA338817,SRS1615044,SAMN05559281,SAGE BIONETWORKS,DOI: 10.1016/j.stemcr.2016.05.006,27293150
SRR4027336,SRP081654,Illumina HiSeq 2000,miRNA-Seq,RANDOM,Stem,No,iPSC_foreskin,157,7,8704844,8002578,380883,6553368,6537042,825,12229,215176,15031,97604,219028,393109,24817,472216,SRX2019270,PRJNA338817,SRS1615045,SAMN05559282,SAGE BIONETWORKS,DOI: 10.1016/j.stemcr.2016.05.006,27293150
SRR4027399,SRP081654,Illumina HiSeq 2000,miRNA-Seq,RANDOM,Stem,No,iPSC_foreskin,157,7,2054500,1848675,177788,826082,816896,689,8996,134835,14085,50911,413104,117235,36797,246630,SRX2019333,PRJNA338817,SRS1615068,SAMN05559235,SAGE BIONETWORKS,DOI: 10.1016/j.stemcr.2016.05.006,27293150
SRR4027400,SRP081654,Illumina HiSeq 2000,miRNA-Seq,RANDOM,Stem,No,iPSC_foreskin,157,7,1912511,1829414,113681,553688,550534,576,8534,127777,4690,44864,759334,138322,12855,179350,SRX2019334,PRJNA338817,SRS1614965,SAMN05559241,SAGE BIONETWORKS,DOI: 10.1016/j.stemcr.2016.05.006,27293150
SRR4027401,SRP081654,Illumina HiSeq 2000,miRNA-Seq,RANDOM,Stem,No,iPSC_foreskin,157,7,4523420,4110013,282668,1711468,1704795,796,7142,308965,11406,120677,1137762,361376,30457,420760,SRX2019335,PRJNA338817,SRS1614974,SAMN05559243,SAGE BIONETWORKS,DOI: 10.1016/j.stemcr.2016.05.006,27293150
SRR4027402,SRP081654,Illumina HiSeq 2000,miRNA-Seq,RANDOM,Stem,No,iPSC_foreskin,157,7,2518169,2407703,175792,713468,710525,581,7620,245529,2265,85801,815173,280509,34349,222989,SRX2019336,PRJNA338817,SRS1614933,SAMN05559244,SAGE BIONETWORKS,DOI: 10.1016/j.stemcr.2016.05.006,27293150
SRR4027403,SRP081654,Illumina HiSeq 2000,miRNA-Seq,RANDOM,Stem,No,iPSC_foreskin,157,7,8339722,7606196,406626,3513519,3480980,953,45700,420987,63831,225629,1901164,487158,99257,848951,SRX2019337,PRJNA338817,SRS1615069,SAMN05559245,SAGE BIONETWORKS,DOI: 10.1016/j.stemcr.2016.05.006,27293150
SRR4027404,SRP081654,Illumina HiSeq 2000,miRNA-Seq,RANDOM,Stem,No,iPSC_foreskin,157,7,3327306,3063185,194989,1475291,1466284,837,11226,272882,11711,95169,463292,408036,35740,289838,SRX2019338,PRJNA338817,SRS1614934,SAMN05559250,SAGE BIONETWORKS,DOI: 10.1016/j.stemcr.2016.05.006,27293150
SRR4027406,SRP081654,Illumina HiSeq 2000,miRNA-Seq,RANDOM,Stem,No,iPSC_foreskin,157,7,2164061,2105767,110673,1427409,1425476,682,3043,181513,3252,35562,189671,129713,7607,127997,SRX2019340,PRJNA338817,SRS1614935,SAMN05559251,SAGE BIONETWORKS,DOI: 10.1016/j.stemcr.2016.05.006,27293150
SRR4027407,SRP081654,Illumina HiSeq 2000,miRNA-Seq,RANDOM,Stem,No,iPSC_foreskin,157,7,4593773,4258718,308155,1876264,1870668,808,4396,257876,9040,134204,947138,560631,34773,434396,SRX2019341,PRJNA338817,SRS1614949,SAMN05559252,SAGE BIONETWORKS,DOI: 10.1016/j.stemcr.2016.05.006,27293150
SRR4027408,SRP081654,Illumina HiSeq 2000,miRNA-Seq,RANDOM,Stem,No,iPSC_foreskin,157,7,3996221,3614532,226119,1376641,1372179,753,8171,295621,4069,131510,1049921,376968,43153,328478,SRX2019342,PRJNA338817,SRS1614956,SAMN05559253,SAGE BIONETWORKS,DOI: 10.1016/j.stemcr.2016.05.006,27293150
SRR4027411,SRP081654,Illumina HiSeq 2000,miRNA-Seq,RANDOM,Stem,No,iPSC_foreskin,157,7,1790153,1662234,158853,910837,902918,633,12221,89334,10629,48871,219294,104787,23311,242950,SRX2019345,PRJNA338817,SRS1614993,SAMN05559285,SAGE BIONETWORKS,DOI: 10.1016/j.stemcr.2016.05.006,27293150
SRR4027412,SRP081654,Illumina HiSeq 2000,miRNA-Seq,RANDOM,Stem,No,iPSC_foreskin,157,7,3153267,3045284,187520,1122956,1119311,682,10817,447969,5502,110826,615098,436676,26585,268855,SRX2019346,PRJNA338817,SRS1614958,SAMN05559289,SAGE BIONETWORKS,DOI: 10.1016/j.stemcr.2016.05.006,27293150
SRR4027413,SRP081654,Illumina HiSeq 2000,miRNA-Seq,RANDOM,Stem,No,iPSC_foreskin,157,7,2056810,1958322,138232,685102,681540,616,8093,142594,3206,59367,666726,191003,16429,185802,SRX2019347,PRJNA338817,SRS1614937,SAMN05559292,SAGE BIONETWORKS,DOI: 10.1016/j.stemcr.2016.05.006,27293150
SRR4027414,SRP081654,Illumina HiSeq 2000,miRNA-Seq,RANDOM,Stem,No,iPSC_foreskin,157,7,1874794,1818697,99967,1390469,1388057,631,3710,91627,5257,33398,115347,63489,9158,106242,SRX2019348,PRJNA338817,SRS1614976,SAMN05559294,SAGE BIONETWORKS,DOI: 10.1016/j.stemcr.2016.05.006,27293150
