Run,SRA,Model,Assay,LibrarySelection,Class,Part of microRNAOme 1,CellType,batch used in the normalization approaches,group used in the normalization approaches,Total_reads,Total Input Reads after miREC error correction,Trimmed Reads (unique),All_miRNA_Reads,Filtered_miRNA_Reads,Unique_miRNAs,Hairpin miRNAs Reads,mature tRNA Reads,primary tRNA Reads,snoRNA Reads,rRNA Reads,Other ncRNA reads,mRNA Reads,Remaining Reads,Experiment,BioProject,Sample,BioSample,CenterName,DOI,PMID
SRR6837867,SRP135734,Illumina HiSeq 2500,miRNA-Seq,PCR,Muscle,No,Smooth_muscle_cell_vascular,82,56,15598474,15248227,1664415,4457049,4217345,729,30314,585867,42244,75978,1183742,671016,51917,8150100,SRX3793729,PRJNA438367,SRS3045891,SAMN08714527,"GUANGZHOU WOMEN AND CHILDREN'S MEDICAL CENTRE, GUANGZHOU MEDICAL UNIVERSITY",-,-
SRR6837868,SRP135734,Illumina HiSeq 2500,miRNA-Seq,PCR,Muscle,No,Smooth_muscle_cell_vascular,82,56,14503256,14220806,1414273,5153272,4986268,813,44258,739977,54002,100809,1337815,603066,59671,6127936,SRX3793728,PRJNA438367,SRS3045889,SAMN08714528,"GUANGZHOU WOMEN AND CHILDREN'S MEDICAL CENTRE, GUANGZHOU MEDICAL UNIVERSITY",-,-
DRR041414,DRP001151,Illumina HiSeq 2000,miRNA-Seq,unspecified,Muscle,No,Smooth_muscle_subclavian_artery,159,56,1639185,1411246,57972,958113,955990,454,1242,69518,4430,34403,240951,29218,5435,67936,DRX037048,PRJDB2675,DRS008393,SAMD00005800,RIKEN_OSC,DOI: 10.1038/nbt.3947,28829439
DRR041429,DRP001151,Illumina HiSeq 2000,miRNA-Seq,unspecified,Muscle,No,Smooth_muscle_umbilical_artery,159,56,2952020,2690277,108147,1593443,1589660,513,2250,222912,5276,89086,526160,81321,11724,158105,DRX037063,PRJDB2675,DRS008399,SAMD00005587,RIKEN_OSC,DOI: 10.1038/nbt.3947,28829439
SRR11459553,SRP254788,Illumina NovaSeq 6000,ncRNA-Seq,size fractionation,Muscle,No,Myoblast,63,37,36240569,33618598,609931,9657121,9612123,794,58940,3618654,98603,7437775,2452847,3397188,2215365,4682105,SRX8036889,PRJNA622248,SRS6409125,SAMN14503165,GEO,DOI: 10.1038/s41598-021-82706-2,33568691
SRR11459554,SRP254788,Illumina NovaSeq 6000,ncRNA-Seq,size fractionation,Muscle,No,Myoblast,63,37,52045563,48477455,892227,14588736,14499697,869,86548,6530667,138933,7774106,3117027,4025189,5971364,6244885,SRX8036890,PRJNA622248,SRS6409127,SAMN14503164,GEO,DOI: 10.1038/s41598-021-82706-2,33568691
SRR11459555,SRP254788,Illumina NovaSeq 6000,ncRNA-Seq,size fractionation,Muscle,No,Myoblast,63,37,37349506,33408604,629277,10319126,10271784,822,57450,3056668,134336,5887045,2559953,3283622,1632568,6477836,SRX8036891,PRJNA622248,SRS6409128,SAMN14503163,GEO,DOI: 10.1038/s41598-021-82706-2,33568691
SRR11459556,SRP254788,Illumina NovaSeq 6000,ncRNA-Seq,size fractionation,Muscle,No,Myoblast,63,37,46076772,41792889,747284,14148622,14093755,893,74239,3371946,187934,6960913,3045415,4105688,1954183,7943949,SRX8036892,PRJNA622248,SRS6409126,SAMN14503161,GEO,DOI: 10.1038/s41598-021-82706-2,33568691
SRR11459557,SRP254788,Illumina NovaSeq 6000,ncRNA-Seq,size fractionation,Muscle,No,Myoblast,63,37,37933989,35540353,723754,9343400,9292060,850,50446,3028038,106040,3849939,2517171,2272416,2270045,12102858,SRX8036893,PRJNA622248,SRS6409129,SAMN14503160,GEO,DOI: 10.1038/s41598-021-82706-2,33568691
SRR11459558,SRP254788,Illumina NovaSeq 6000,ncRNA-Seq,size fractionation,Muscle,No,Myoblast,63,37,38745002,36111558,790935,9507940,9452748,859,47078,3406917,93542,4296761,2543384,2387557,2726414,11101965,SRX8036894,PRJNA622248,SRS6409130,SAMN14503159,GEO,DOI: 10.1038/s41598-021-82706-2,33568691
SRR11459559,SRP254789,Illumina NovaSeq 6000,ncRNA-Seq,size fractionation,Muscle,No,Myoblast,64,37,32863829,29184490,394694,16638695,16592319,931,47870,1216381,438974,4379371,1640160,2152866,144534,2525639,SRX8036895,PRJNA622247,SRS6409131,SAMN14503158,GEO,DOI: 10.1038/s41598-021-82706-2,33568691
SRR11459560,SRP254789,Illumina NovaSeq 6000,ncRNA-Seq,size fractionation,Muscle,No,Myoblast,64,37,25958034,23001296,353506,13096499,13056975,923,38317,955048,342784,3364509,1317531,1677251,106768,2102589,SRX8036896,PRJNA622247,SRS6409133,SAMN14503157,GEO,DOI: 10.1038/s41598-021-82706-2,33568691
SRR11459561,SRP254789,Illumina NovaSeq 6000,ncRNA-Seq,size fractionation,Muscle,No,Myoblast,64,37,35490243,31149088,408022,17977827,17916208,901,51444,1217093,490357,4244657,1799305,2167653,154287,3046465,SRX8036897,PRJNA622247,SRS6409132,SAMN14503156,GEO,DOI: 10.1038/s41598-021-82706-2,33568691
SRR11459562,SRP254789,Illumina NovaSeq 6000,ncRNA-Seq,size fractionation,Muscle,No,Myoblast,64,37,30529382,22467099,339077,8012328,7984324,758,22427,1723420,208503,3846041,2905579,2324557,464850,2959394,SRX8036898,PRJNA622247,SRS6409134,SAMN14503155,GEO,DOI: 10.1038/s41598-021-82706-2,33568691
SRR11459563,SRP254789,Illumina NovaSeq 6000,ncRNA-Seq,size fractionation,Muscle,No,Myoblast,64,37,41912784,36001598,530838,21781807,21740796,930,37463,2072890,403156,3727631,2444720,2409127,690468,2434336,SRX8036899,PRJNA622247,SRS6409135,SAMN14503154,GEO,DOI: 10.1038/s41598-021-82706-2,33568691
SRR11459564,SRP254789,Illumina NovaSeq 6000,ncRNA-Seq,size fractionation,Muscle,No,Myoblast,64,37,44219941,38755993,534618,19821028,19782093,917,39482,2306377,371832,5464300,3422811,3283074,700086,3347003,SRX8036900,PRJNA622247,SRS6409136,SAMN14503153,GEO,DOI: 10.1038/s41598-021-82706-2,33568691
